compid,dhid,midx,midy,midz,topx,topy,topz,botx,boty,botz,length,from,to,geocod,bound,cut,mot,rock,rock01,ore,flagug
RL5M_ROCK,36,-6.300,-48.288,2513.473,-5.738,-48.278,2515.909,-6.862,-48.297,2511.037,5.000,30.000,35.000,6,,0.160,0.000,6.000,100.000,6,-99
RL5M_ROCK,36,-7.419,-48.307,2508.625,-6.862,-48.297,2511.037,-7.976,-48.317,2506.213,4.951,35.000,39.951,6,,0.170,0.000,6.000,100.000,-99,-99
RL5M_ROCK,36,-7.981,-48.317,2506.189,-7.976,-48.317,2506.213,-7.987,-48.317,2506.165,0.049,39.951,40.000,6,1,0.170,0.000,6.000,100.000,-99,1
RL5M_ROCK,36,-8.549,-48.327,2503.729,-7.987,-48.317,2506.165,-9.111,-48.337,2501.293,5.000,40.000,45.000,1,1,1.030,0.010,1.000,100.000,5,1
RL5M_ROCK,36,-9.674,-48.346,2498.857,-9.111,-48.337,2501.293,-10.236,-48.356,2496.421,5.000,45.000,50.000,1,1,0.850,0.010,1.000,100.000,5,1
RL5M_ROCK,36,-10.798,-48.366,2493.986,-10.236,-48.356,2496.421,-11.360,-48.376,2491.550,5.000,50.000,55.000,1,1,0.440,0.000,1.000,100.000,5,1
RL5M_ROCK,36,-11.923,-48.386,2489.114,-11.360,-48.376,2491.550,-12.485,-48.396,2486.678,5.000,55.000,60.000,1,1,0.510,0.000,1.000,100.000,5,1
RL5M_ROCK,36,-13.047,-48.405,2484.242,-12.485,-48.396,2486.678,-13.610,-48.415,2481.806,5.000,60.000,65.000,1,1,1.010,0.010,1.000,100.000,5,1
RL5M_ROCK,36,-14.172,-48.425,2479.370,-13.610,-48.415,2481.806,-14.734,-48.435,2476.934,5.000,65.000,70.000,1,1,0.880,0.000,1.000,100.000,5,1
RL5M_ROCK,36,-15.296,-48.445,2474.498,-14.734,-48.435,2476.934,-15.859,-48.454,2472.062,5.000,70.000,75.000,1,1,0.700,0.000,1.000,100.000,5,1
RL5M_ROCK,36,-16.421,-48.464,2469.626,-15.859,-48.454,2472.062,-16.983,-48.474,2467.190,5.000,75.000,80.000,1,1,0.620,0.000,1.000,100.000,5,1
RL5M_ROCK,36,-17.546,-48.484,2464.754,-16.983,-48.474,2467.190,-18.108,-48.494,2462.319,5.000,80.000,85.000,1,1,1.010,0.000,1.000,100.000,5,1
RL5M_ROCK,36,-18.670,-48.504,2459.883,-18.108,-48.494,2462.319,-19.233,-48.513,2457.447,5.000,85.000,90.000,1,1,0.970,0.000,1.000,100.000,5,1
RL5M_ROCK,36,-19.795,-48.523,2455.011,-19.233,-48.513,2457.447,-20.357,-48.533,2452.575,5.000,90.000,95.000,1,1,0.970,0.000,1.000,100.000,5,1
RL5M_ROCK,36,-20.919,-48.543,2450.139,-20.357,-48.533,2452.575,-21.482,-48.553,2447.703,5.000,95.000,100.000,1,1,0.860,0.000,1.000,100.000,5,1
RL5M_ROCK,36,-22.044,-48.562,2445.267,-21.482,-48.553,2447.703,-22.606,-48.572,2442.831,5.000,100.000,105.000,1,1,0.640,0.020,1.000,100.000,2,1
RL5M_ROCK,36,-23.169,-48.582,2440.395,-22.606,-48.572,2442.831,-23.731,-48.592,2437.959,5.000,105.000,110.000,1,1,0.740,0.030,1.000,100.000,2,1
RL5M_ROCK,36,-24.293,-48.602,2435.523,-23.731,-48.592,2437.959,-24.855,-48.611,2433.087,5.000,110.000,115.000,1,1,0.840,0.060,1.000,100.000,2,1
RL5M_ROCK,36,-25.418,-48.621,2430.652,-24.855,-48.611,2433.087,-25.980,-48.631,2428.216,5.000,115.000,120.000,1,1,0.950,0.040,1.000,100.000,2,1
RL5M_ROCK,36,-26.542,-48.641,2425.780,-25.980,-48.631,2428.216,-27.105,-48.651,2423.344,5.000,120.000,125.000,1,1,0.980,0.070,1.000,100.000,2,1
RL5M_ROCK,36,-27.667,-48.661,2420.908,-27.105,-48.651,2423.344,-28.229,-48.670,2418.472,5.000,125.000,130.000,1,1,0.800,0.060,1.000,100.000,2,1
RL5M_ROCK,36,-28.791,-48.680,2416.036,-28.229,-48.670,2418.472,-29.354,-48.690,2413.600,5.000,130.000,135.000,1,1,0.690,0.090,1.000,100.000,2,1
RL5M_ROCK,37,46.293,-59.669,2546.745,46.940,-59.680,2549.160,45.646,-59.657,2544.330,5.000,0.000,5.000,6,,0.200,0.030,6.000,100.000,6,-99
RL5M_ROCK,37,44.999,-59.646,2541.916,45.646,-59.657,2544.330,44.352,-59.635,2539.501,5.000,5.000,10.000,6,,0.200,0.040,6.000,100.000,6,-99
RL5M_ROCK,37,43.705,-59.624,2537.086,44.352,-59.635,2539.501,43.058,-59.612,2534.671,5.000,10.000,15.000,6,,0.200,0.010,6.000,100.000,6,-99
RL5M_ROCK,37,42.411,-59.601,2532.256,43.058,-59.612,2534.671,41.764,-59.590,2529.841,5.000,15.000,20.000,6,,0.200,0.020,6.000,100.000,6,-99
RL5M_ROCK,37,41.117,-59.578,2527.427,41.764,-59.590,2529.841,40.471,-59.567,2525.012,5.000,20.000,25.000,6,,0.190,0.010,6.000,100.000,6,-99
RL5M_ROCK,37,39.824,-59.556,2522.597,40.471,-59.567,2525.012,39.177,-59.544,2520.182,5.000,25.000,30.000,6,,0.180,0.010,6.000,100.000,6,-99
RL5M_ROCK,37,38.547,-59.533,2517.830,39.177,-59.544,2520.182,37.916,-59.522,2515.479,4.870,30.000,34.870,6,,0.190,0.010,6.000,100.000,6,-99
RL5M_ROCK,37,37.900,-59.522,2515.416,37.916,-59.522,2515.479,37.883,-59.522,2515.353,0.130,34.870,35.000,6,1,0.190,0.010,6.000,100.000,6,1
RL5M_ROCK,37,37.236,-59.511,2512.938,37.883,-59.522,2515.353,36.589,-59.499,2510.523,5.000,35.000,40.000,1,1,1.170,0.010,1.000,100.000,5,1
RL5M_ROCK,37,35.942,-59.488,2508.108,36.589,-59.499,2510.523,35.295,-59.477,2505.693,5.000,40.000,45.000,1,1,1.500,0.010,1.000,100.000,5,1
RL5M_ROCK,37,34.648,-59.465,2503.279,35.295,-59.477,2505.693,34.001,-59.454,2500.864,5.000,45.000,50.000,1,1,1.340,0.010,1.000,100.000,5,1
RL5M_ROCK,37,33.354,-59.443,2498.449,34.001,-59.454,2500.864,32.707,-59.432,2496.034,5.000,50.000,55.000,1,1,1.220,0.000,1.000,100.000,5,1
RL5M_ROCK,37,32.060,-59.420,2493.619,32.707,-59.432,2496.034,31.413,-59.409,2491.204,5.000,55.000,60.000,1,1,0.800,0.000,1.000,100.000,5,1
RL5M_ROCK,37,30.766,-59.398,2488.790,31.413,-59.409,2491.204,30.119,-59.386,2486.375,5.000,60.000,65.000,1,1,1.330,0.010,1.000,100.000,5,1
RL5M_ROCK,37,29.472,-59.375,2483.960,30.119,-59.386,2486.375,28.825,-59.364,2481.545,5.000,65.000,70.000,1,1,1.590,0.010,1.000,100.000,5,1
RL5M_ROCK,37,28.178,-59.353,2479.130,28.825,-59.364,2481.545,27.532,-59.341,2476.716,5.000,70.000,75.000,1,1,1.570,0.020,1.000,100.000,5,1
RL5M_ROCK,37,26.885,-59.330,2474.301,27.532,-59.341,2476.716,26.238,-59.319,2471.886,5.000,75.000,80.000,1,1,1.470,0.010,1.000,100.000,5,1
RL5M_ROCK,37,25.591,-59.307,2469.471,26.238,-59.319,2471.886,24.944,-59.296,2467.056,5.000,80.000,85.000,1,1,1.710,0.010,1.000,100.000,5,1
RL5M_ROCK,37,24.297,-59.285,2464.641,24.944,-59.296,2467.056,23.650,-59.273,2462.227,5.000,85.000,90.000,1,1,1.150,0.000,1.000,100.000,5,1
RL5M_ROCK,37,23.003,-59.262,2459.812,23.650,-59.273,2462.227,22.356,-59.251,2457.397,5.000,90.000,95.000,1,1,1.280,0.000,1.000,100.000,5,1
RL5M_ROCK,37,21.709,-59.240,2454.982,22.356,-59.251,2457.397,21.062,-59.228,2452.567,5.000,95.000,100.000,1,1,1.420,0.000,1.000,100.000,5,1
RL5M_ROCK,37,20.415,-59.217,2450.153,21.062,-59.228,2452.567,19.768,-59.206,2447.738,5.000,100.000,105.000,1,1,1.170,0.000,1.000,100.000,5,1
RL5M_ROCK,37,19.121,-59.194,2445.323,19.768,-59.206,2447.738,18.474,-59.183,2442.908,5.000,105.000,110.000,1,1,1.170,0.000,1.000,100.000,5,1
RL5M_ROCK,37,17.827,-59.172,2440.493,18.474,-59.183,2442.908,17.180,-59.161,2438.079,5.000,110.000,115.000,1,1,1.120,0.010,1.000,100.000,5,1
RL5M_ROCK,37,16.533,-59.149,2435.664,17.180,-59.161,2438.079,15.886,-59.138,2433.249,5.000,115.000,120.000,1,1,1.010,0.000,1.000,100.000,5,1
RL5M_ROCK,37,15.239,-59.127,2430.834,15.886,-59.138,2433.249,14.593,-59.115,2428.419,5.000,120.000,125.000,1,1,0.630,0.000,1.000,100.000,5,1
RL5M_ROCK,37,13.946,-59.104,2426.004,14.593,-59.115,2428.419,13.299,-59.093,2423.590,5.000,125.000,130.000,1,1,0.560,0.000,1.000,100.000,5,1
RL5M_ROCK,37,12.652,-59.081,2421.175,13.299,-59.093,2423.590,12.005,-59.070,2418.760,5.000,130.000,135.000,1,1,1.160,0.010,1.000,100.000,5,1
RL5M_ROCK,37,11.358,-59.059,2416.345,12.005,-59.070,2418.760,10.711,-59.048,2413.930,5.000,135.000,140.000,1,1,0.880,0.120,1.000,100.000,2,1
RL5M_ROCK,37,10.064,-59.036,2411.516,10.711,-59.048,2413.930,9.417,-59.025,2409.101,5.000,140.000,145.000,1,1,0.740,0.110,1.000,100.000,2,1
RL5M_ROCK,37,8.770,-59.014,2406.686,9.417,-59.025,2409.101,8.123,-59.002,2404.271,5.000,145.000,150.000,1,1,0.860,0.160,1.000,100.000,2,1
RL5M_ROCK,38,101.953,-53.849,2542.765,102.600,-53.860,2545.180,101.306,-53.837,2540.350,5.000,0.000,5.000,6,,0.180,0.020,6.000,100.000,6,-99
RL5M_ROCK,38,100.659,-53.826,2537.936,101.306,-53.837,2540.350,100.012,-53.815,2535.521,5.000,5.000,10.000,6,,0.190,0.020,6.000,100.000,6,-99
RL5M_ROCK,38,99.365,-53.804,2533.106,100.012,-53.815,2535.521,98.718,-53.792,2530.691,5.000,10.000,15.000,6,,0.180,0.020,6.000,100.000,6,-99
RL5M_ROCK,38,98.071,-53.781,2528.276,98.718,-53.792,2530.691,97.424,-53.770,2525.861,5.000,15.000,20.000,6,,0.180,0.010,6.000,100.000,6,-99
RL5M_ROCK,38,96.777,-53.758,2523.447,97.424,-53.770,2525.861,96.131,-53.747,2521.032,5.000,20.000,25.000,6,,0.170,0.010,6.000,100.000,6,-99
RL5M_ROCK,38,95.484,-53.736,2518.617,96.131,-53.747,2521.032,94.837,-53.724,2516.202,5.000,25.000,30.000,6,,0.170,0.010,6.000,100.000,6,-99
RL5M_ROCK,38,94.190,-53.713,2513.787,94.837,-53.724,2516.202,93.543,-53.702,2511.373,5.000,30.000,35.000,6,,0.170,0.010,6.000,100.000,6,-99
RL5M_ROCK,38,92.968,-53.692,2509.227,93.543,-53.702,2511.373,92.393,-53.682,2507.081,4.443,35.000,39.443,6,,0.170,0.010,6.000,100.000,6,-99
RL5M_ROCK,38,92.321,-53.681,2506.812,92.393,-53.682,2507.081,92.249,-53.679,2506.543,0.557,39.443,40.000,6,1,0.170,0.010,6.000,100.000,-99,1
RL5M_ROCK,38,91.602,-53.668,2504.128,92.249,-53.679,2506.543,90.955,-53.657,2501.713,5.000,40.000,45.000,1,1,0.620,0.000,1.000,100.000,5,1
RL5M_ROCK,38,90.308,-53.645,2499.299,90.955,-53.657,2501.713,89.661,-53.634,2496.884,5.000,45.000,50.000,1,1,0.440,0.000,1.000,100.000,5,1
RL5M_ROCK,38,89.014,-53.623,2494.469,89.661,-53.634,2496.884,88.367,-53.612,2492.054,5.000,50.000,55.000,1,1,0.370,0.000,1.000,100.000,5,1
RL5M_ROCK,38,87.720,-53.600,2489.639,88.367,-53.612,2492.054,87.073,-53.589,2487.224,5.000,55.000,60.000,1,1,0.740,0.000,1.000,100.000,5,1
RL5M_ROCK,38,86.426,-53.578,2484.810,87.073,-53.589,2487.224,85.779,-53.566,2482.395,5.000,60.000,65.000,1,1,0.490,0.030,1.000,100.000,5,1
RL5M_ROCK,38,85.132,-53.555,2479.980,85.779,-53.566,2482.395,84.485,-53.544,2477.565,5.000,65.000,70.000,1,1,0.390,0.020,1.000,100.000,5,1
RL5M_ROCK,38,83.838,-53.533,2475.150,84.485,-53.544,2477.565,83.192,-53.521,2472.736,5.000,70.000,75.000,1,1,1.030,0.000,1.000,100.000,5,1
RL5M_ROCK,38,82.545,-53.510,2470.321,83.192,-53.521,2472.736,81.898,-53.499,2467.906,5.000,75.000,80.000,1,1,0.840,0.000,1.000,100.000,5,1
RL5M_ROCK,38,81.251,-53.487,2465.491,81.898,-53.499,2467.906,80.604,-53.476,2463.076,5.000,80.000,85.000,1,1,1.070,0.000,1.000,100.000,5,1
RL5M_ROCK,38,79.957,-53.465,2460.661,80.604,-53.476,2463.076,79.310,-53.453,2458.247,5.000,85.000,90.000,1,1,1.140,0.000,1.000,100.000,5,1
RL5M_ROCK,38,78.663,-53.442,2455.832,79.310,-53.453,2458.247,78.016,-53.431,2453.417,5.000,90.000,95.000,1,1,1.080,0.000,1.000,100.000,5,1
RL5M_ROCK,38,77.369,-53.420,2451.002,78.016,-53.431,2453.417,76.722,-53.408,2448.587,5.000,95.000,100.000,1,1,0.580,0.030,1.000,100.000,2,1
RL5M_ROCK,38,76.075,-53.397,2446.173,76.722,-53.408,2448.587,75.428,-53.386,2443.758,5.000,100.000,105.000,1,1,0.520,0.040,1.000,100.000,2,1
RL5M_ROCK,38,74.781,-53.374,2441.343,75.428,-53.386,2443.758,74.134,-53.363,2438.928,5.000,105.000,110.000,1,1,0.430,0.010,1.000,100.000,2,1
RL5M_ROCK,38,73.487,-53.352,2436.513,74.134,-53.363,2438.928,72.840,-53.341,2434.099,5.000,110.000,115.000,1,1,0.460,0.020,1.000,100.000,2,1
RL5M_ROCK,38,72.193,-53.329,2431.684,72.840,-53.341,2434.099,71.546,-53.318,2429.269,5.000,115.000,120.000,1,1,0.360,0.010,1.000,100.000,2,1
RL5M_ROCK,38,70.899,-53.307,2426.854,71.546,-53.318,2429.269,70.253,-53.295,2424.439,5.000,120.000,125.000,1,1,0.400,0.010,1.000,100.000,2,1
RL5M_ROCK,38,69.606,-53.284,2422.024,70.253,-53.295,2424.439,68.959,-53.273,2419.610,5.000,125.000,130.000,1,1,0.450,0.010,1.000,100.000,2,1
RL5M_ROCK,38,68.312,-53.261,2417.195,68.959,-53.273,2419.610,67.665,-53.250,2414.780,5.000,130.000,135.000,1,1,0.530,0.020,1.000,100.000,2,1
RL5M_ROCK,38,67.018,-53.239,2412.365,67.665,-53.250,2414.780,66.371,-53.228,2409.950,5.000,135.000,140.000,1,1,0.620,0.030,1.000,100.000,2,1
RL5M_ROCK,38,65.752,-53.217,2407.641,66.371,-53.228,2409.950,65.133,-53.206,2405.331,4.782,140.000,144.782,1,1,0.540,0.020,1.000,100.000,2,1
RL5M_ROCK,38,65.127,-53.206,2405.309,65.133,-53.206,2405.331,65.122,-53.206,2405.287,0.045,144.782,144.827,1,,0.540,0.020,1.000,100.000,2,-99
RL5M_ROCK,38,65.099,-53.205,2405.204,65.122,-53.206,2405.287,65.077,-53.205,2405.121,0.173,144.827,145.000,1,2,0.540,0.020,1.000,100.000,2,2
RL5M_ROCK,38,64.430,-53.194,2402.706,65.077,-53.205,2405.121,63.783,-53.182,2400.291,5.000,145.000,150.000,2,2,0.800,0.000,2.000,100.000,2,2
RL5M_ROCK,39,-101.547,-6.890,2551.755,-100.900,-6.890,2554.170,-102.194,-6.890,2549.340,5.000,0.000,5.000,6,,0.160,0.010,6.000,100.000,6,-99
RL5M_ROCK,39,-102.841,-6.890,2546.926,-102.194,-6.890,2549.340,-103.488,-6.890,2544.511,5.000,5.000,10.000,6,,0.160,0.010,6.000,100.000,6,-99
RL5M_ROCK,39,-104.135,-6.890,2542.096,-103.488,-6.890,2544.511,-104.782,-6.890,2539.681,5.000,10.000,15.000,6,,0.160,0.010,6.000,100.000,6,-99
RL5M_ROCK,39,-105.429,-6.890,2537.266,-104.782,-6.890,2539.681,-106.076,-6.890,2534.851,5.000,15.000,20.000,6,,0.160,0.000,6.000,100.000,6,-99
RL5M_ROCK,39,-106.723,-6.890,2532.437,-106.076,-6.890,2534.851,-107.370,-6.890,2530.022,5.000,20.000,25.000,6,,0.160,0.000,6.000,100.000,6,-99
RL5M_ROCK,39,-108.018,-6.890,2527.607,-107.370,-6.890,2530.022,-108.665,-6.890,2525.192,5.000,25.000,30.000,6,,0.160,0.010,6.000,100.000,6,-99
RL5M_ROCK,39,-109.312,-6.890,2522.777,-108.665,-6.890,2525.192,-109.959,-6.890,2520.363,5.000,30.000,35.000,6,,0.170,0.020,6.000,100.000,6,-99
RL5M_ROCK,39,-110.606,-6.890,2517.948,-109.959,-6.890,2520.363,-111.253,-6.890,2515.533,5.000,35.000,40.000,6,,0.180,0.020,6.000,100.000,6,-99
RL5M_ROCK,39,-111.900,-6.890,2513.118,-111.253,-6.890,2515.533,-112.547,-6.890,2510.703,5.000,40.000,45.000,5,,0.160,0.080,5.000,100.000,5,-99
RL5M_ROCK,39,-112.599,-6.890,2510.510,-112.547,-6.890,2510.703,-112.650,-6.890,2510.317,0.400,45.000,45.400,1,,0.660,0.030,1.000,100.000,5,-99
RL5M_ROCK,39,-113.297,-6.890,2507.902,-112.650,-6.890,2510.317,-113.944,-6.890,2505.488,5.000,45.400,50.400,1,1,0.654,0.030,1.000,100.000,5,1
RL5M_ROCK,39,-114.591,-6.890,2503.073,-113.944,-6.890,2505.488,-115.238,-6.890,2500.658,5.000,50.400,55.400,1,1,0.583,0.029,1.000,100.000,5,1
RL5M_ROCK,39,-115.886,-6.890,2498.243,-115.238,-6.890,2500.658,-116.533,-6.890,2495.828,5.000,55.400,60.400,1,1,0.498,0.019,1.000,100.000,5,1
RL5M_ROCK,39,-117.180,-6.890,2493.414,-116.533,-6.890,2495.828,-117.827,-6.890,2490.999,5.000,60.400,65.400,1,1,0.484,0.010,1.000,100.000,5,1
RL5M_ROCK,39,-118.474,-6.890,2488.584,-117.827,-6.890,2490.999,-119.121,-6.890,2486.169,5.000,65.400,70.400,1,1,0.649,0.010,1.000,100.000,2,1
RL5M_ROCK,39,-119.768,-6.890,2483.754,-119.121,-6.890,2486.169,-120.415,-6.890,2481.340,5.000,70.400,75.400,1,1,0.640,0.010,1.000,100.000,2,1
RL5M_ROCK,39,-121.062,-6.890,2478.925,-120.415,-6.890,2481.340,-121.709,-6.890,2476.510,5.000,75.400,80.400,1,1,0.638,0.010,1.000,100.000,2,1
RL5M_ROCK,39,-122.356,-6.890,2474.095,-121.709,-6.890,2476.510,-123.003,-6.890,2471.680,5.000,80.400,85.400,1,1,0.617,0.010,1.000,100.000,2,1
RL5M_ROCK,39,-123.650,-6.890,2469.265,-123.003,-6.890,2471.680,-124.297,-6.890,2466.851,5.000,85.400,90.400,1,1,0.701,0.009,1.000,100.000,2,1
RL5M_ROCK,39,-124.944,-6.890,2464.436,-124.297,-6.890,2466.851,-125.591,-6.890,2462.021,5.000,90.400,95.400,1,1,0.729,0.002,1.000,100.000,2,1
RL5M_ROCK,39,-126.238,-6.890,2459.606,-125.591,-6.890,2462.021,-126.885,-6.890,2457.191,5.000,95.400,100.400,1,1,0.949,0.031,1.000,100.000,2,1
RL5M_ROCK,39,-127.532,-6.890,2454.777,-126.885,-6.890,2457.191,-128.179,-6.890,2452.362,5.000,100.400,105.400,1,1,0.940,0.040,1.000,100.000,2,1
RL5M_ROCK,39,-128.826,-6.890,2449.947,-128.179,-6.890,2452.362,-129.474,-6.890,2447.532,5.000,105.400,110.400,1,1,0.953,0.039,1.000,100.000,2,1
RL5M_ROCK,39,-130.121,-6.890,2445.117,-129.474,-6.890,2447.532,-130.768,-6.890,2442.702,5.000,110.400,115.400,1,1,1.094,0.030,1.000,100.000,2,1
RL5M_ROCK,39,-131.415,-6.890,2440.288,-130.768,-6.890,2442.702,-132.062,-6.890,2437.873,5.000,115.400,120.400,1,1,1.032,0.032,1.000,100.000,2,1
RL5M_ROCK,39,-132.709,-6.890,2435.458,-132.062,-6.890,2437.873,-133.356,-6.890,2433.043,5.000,120.400,125.400,1,1,1.176,0.050,1.000,100.000,2,1
RL5M_ROCK,39,-134.003,-6.890,2430.628,-133.356,-6.890,2433.043,-134.650,-6.890,2428.214,5.000,125.400,130.400,1,1,1.252,0.050,1.000,100.000,2,1
RL5M_ROCK,39,-135.297,-6.890,2425.799,-134.650,-6.890,2428.214,-135.944,-6.890,2423.384,5.000,130.400,135.400,1,1,1.275,0.051,1.000,100.000,2,1
RL5M_ROCK,39,-136.591,-6.890,2420.969,-135.944,-6.890,2423.384,-137.238,-6.890,2418.554,5.000,135.400,140.400,1,1,1.207,0.059,1.000,100.000,2,1
RL5M_ROCK,39,-137.885,-6.890,2416.140,-137.238,-6.890,2418.554,-138.532,-6.890,2413.725,5.000,140.400,145.400,1,1,1.056,0.052,1.000,100.000,2,1
RL5M_ROCK,39,-139.179,-6.890,2411.310,-138.532,-6.890,2413.725,-139.826,-6.890,2408.895,5.000,145.400,150.400,1,1,1.008,0.081,1.000,100.000,2,1
RL5M_ROCK,39,-140.473,-6.890,2406.480,-139.826,-6.890,2408.895,-141.120,-6.890,2404.065,5.000,150.400,155.400,1,1,0.973,0.088,1.000,100.000,2,1
RL5M_ROCK,39,-141.767,-6.890,2401.651,-141.120,-6.890,2404.065,-142.414,-6.890,2399.236,5.000,155.400,160.400,1,1,0.892,0.071,1.000,100.000,2,1
RL5M_ROCK,39,-143.062,-6.890,2396.821,-142.414,-6.890,2399.236,-143.709,-6.890,2394.406,5.000,160.400,165.400,1,1,0.913,0.079,1.000,100.000,2,1
RL5M_ROCK,39,-144.356,-6.890,2391.991,-143.709,-6.890,2394.406,-145.003,-6.890,2389.577,5.000,165.400,170.400,1,1,0.819,0.068,1.000,100.000,2,1
RL5M_ROCK,39,-145.650,-6.890,2387.162,-145.003,-6.890,2389.577,-146.297,-6.890,2384.747,5.000,170.400,175.400,1,1,0.690,0.041,1.000,100.000,2,1
RL5M_ROCK,39,-146.944,-6.890,2382.332,-146.297,-6.890,2384.747,-147.591,-6.890,2379.917,5.000,175.400,180.400,1,1,0.694,0.052,1.000,100.000,2,1
RL5M_ROCK,39,-148.186,-6.890,2377.696,-147.591,-6.890,2379.917,-148.782,-6.890,2375.474,4.600,180.400,185.000,1,1,0.740,0.080,1.000,100.000,2,1
RL5M_ROCK,4,-9.355,-351.281,2551.714,-8.750,-351.270,2554.140,-9.959,-351.291,2549.289,5.000,0.000,5.000,6,,0.200,0.020,6.000,100.000,6,-99
RL5M_ROCK,4,-10.564,-351.302,2546.863,-9.959,-351.291,2549.289,-11.169,-351.312,2544.437,5.000,5.000,10.000,6,,0.190,0.010,6.000,100.000,6,-99
RL5M_ROCK,4,-11.774,-351.323,2542.011,-11.169,-351.312,2544.437,-12.378,-351.333,2539.586,5.000,10.000,15.000,6,,0.190,0.010,6.000,100.000,6,-99
RL5M_ROCK,4,-12.983,-351.344,2537.160,-12.378,-351.333,2539.586,-13.588,-351.354,2534.734,5.000,15.000,20.000,6,,0.190,0.010,6.000,100.000,6,-99
RL5M_ROCK,4,-14.192,-351.365,2532.308,-13.588,-351.354,2534.734,-14.797,-351.376,2529.883,5.000,20.000,25.000,6,,0.200,0.010,6.000,100.000,6,-99
RL5M_ROCK,4,-15.402,-351.386,2527.457,-14.797,-351.376,2529.883,-16.007,-351.397,2525.031,5.000,25.000,30.000,6,,0.180,0.000,6.000,100.000,6,-99
RL5M_ROCK,4,-16.611,-351.407,2522.605,-16.007,-351.397,2525.031,-17.216,-351.418,2520.180,5.000,30.000,35.000,6,,0.190,0.000,6.000,100.000,6,-99
RL5M_ROCK,4,-17.218,-351.418,2520.173,-17.216,-351.418,2520.180,-17.219,-351.418,2520.167,0.013,35.000,35.013,1,,2.010,0.020,1.000,100.000,-99,-99
RL5M_ROCK,4,-17.824,-351.428,2517.741,-17.219,-351.418,2520.167,-18.429,-351.439,2515.315,5.000,35.013,40.013,1,1,2.008,0.020,1.000,100.000,5,1
RL5M_ROCK,4,-19.033,-351.449,2512.889,-18.429,-351.439,2515.315,-19.638,-351.460,2510.464,5.000,40.013,45.013,1,1,1.369,0.020,1.000,100.000,5,1
RL5M_ROCK,4,-20.243,-351.471,2508.038,-19.638,-351.460,2510.464,-20.848,-351.481,2505.612,5.000,45.013,50.013,1,1,1.111,0.010,1.000,100.000,5,1
RL5M_ROCK,4,-21.452,-351.492,2503.186,-20.848,-351.481,2505.612,-22.057,-351.502,2500.761,5.000,50.013,55.013,1,1,1.591,0.020,1.000,100.000,5,1
RL5M_ROCK,4,-22.662,-351.513,2498.335,-22.057,-351.502,2500.761,-23.266,-351.523,2495.909,5.000,55.013,60.013,1,1,1.890,0.030,1.000,100.000,5,1
RL5M_ROCK,4,-23.871,-351.534,2493.483,-23.266,-351.523,2495.909,-24.476,-351.544,2491.058,5.000,60.013,65.013,1,1,1.951,0.030,1.000,100.000,5,1
RL5M_ROCK,4,-25.080,-351.555,2488.632,-24.476,-351.544,2491.058,-25.685,-351.566,2486.206,5.000,65.013,70.013,1,1,2.469,0.040,1.000,100.000,5,1
RL5M_ROCK,4,-26.290,-351.576,2483.781,-25.685,-351.566,2486.206,-26.895,-351.587,2481.355,5.000,70.013,75.013,1,1,2.259,0.030,1.000,100.000,5,1
RL5M_ROCK,4,-27.499,-351.597,2478.929,-26.895,-351.587,2481.355,-28.104,-351.608,2476.503,5.000,75.013,80.013,1,1,1.820,0.030,1.000,100.000,5,1
RL5M_ROCK,4,-28.709,-351.618,2474.078,-28.104,-351.608,2476.503,-29.313,-351.629,2471.652,5.000,80.013,85.013,1,1,1.939,0.040,1.000,100.000,5,1
RL5M_ROCK,4,-29.918,-351.639,2469.226,-29.313,-351.629,2471.652,-30.523,-351.650,2466.800,5.000,85.013,90.013,1,1,1.690,0.030,1.000,100.000,5,1
RL5M_ROCK,4,-31.128,-351.661,2464.375,-30.523,-351.650,2466.800,-31.732,-351.671,2461.949,5.000,90.013,95.013,1,1,1.699,0.020,1.000,100.000,5,1
RL5M_ROCK,4,-32.337,-351.682,2459.523,-31.732,-351.671,2461.949,-32.942,-351.692,2457.097,5.000,95.013,100.013,1,1,1.471,0.010,1.000,100.000,5,1
RL5M_ROCK,4,-33.546,-351.703,2454.672,-32.942,-351.692,2457.097,-34.151,-351.713,2452.246,5.000,100.013,105.013,1,1,1.848,0.020,1.000,100.000,5,1
RL5M_ROCK,4,-34.756,-351.724,2449.820,-34.151,-351.713,2452.246,-35.361,-351.734,2447.394,5.000,105.013,110.013,1,1,1.049,0.010,1.000,100.000,5,1
RL5M_ROCK,4,-35.965,-351.745,2444.969,-35.361,-351.734,2447.394,-36.570,-351.756,2442.543,5.000,110.013,115.013,1,1,0.809,0.020,1.000,100.000,5,1
RL5M_ROCK,4,-37.175,-351.766,2440.117,-36.570,-351.756,2442.543,-37.779,-351.777,2437.691,5.000,115.013,120.013,1,1,0.380,0.010,1.000,100.000,2,1
RL5M_ROCK,4,-38.384,-351.787,2435.266,-37.779,-351.777,2437.691,-38.989,-351.798,2432.840,5.000,120.013,125.013,1,1,0.370,0.000,1.000,100.000,2,1
RL5M_ROCK,4,-39.594,-351.808,2430.414,-38.989,-351.798,2432.840,-40.198,-351.819,2427.989,5.000,125.013,130.013,1,1,0.370,0.000,1.000,100.000,2,1
